player_id,player_name,season,league,team,position,position_group,age,nation,salary_annual_gross_eur,salary_available,score_available,matches_played,starts,minutes,nineties,minutes_bucket,data_quality_note,goals,assists,shots,shots_on_target,shot_on_target_pct,key_passes,goal_creating_actions,shot_creating_actions,tackles,tackles_won,blocks,interceptions,recoveries,attack_score,shooting_score,chance_creation_score,progressive_pass_score,creative_pass_score,pressing_score,defensive_action_score,ball_winning_score,build_up_score,aerial_defense_score,goalkeeper_score,overall_role_score,role_fit_finisher,role_fit_pressing_forward,role_fit_creative_midfielder,role_fit_progressive_passer,role_fit_ball_winning_midfielder,role_fit_ball_playing_defender,role_fit_defensive_stopper,role_fit_shot_stopper,current_salary_annual_gross_eur,predicted_next_salary_annual_gross_eur,prediction_model_version,prediction_confidence,salary_gap_eur,salary_gap_pct,salary_value_score,salary_value_status,salary_value_label,salary_efficiency_score,performance_percentile_by_position,salary_percentile_by_position,salary_percentile_by_league,minutes_percentile_by_position,value_reason_summary,similarity_vector_available,similarity_base_score,style_attack_score,style_passing_score,style_defense_score,style_value_score,age_band,salary_band,minutes_band,is_u23,is_prime_age,is_veteran,is_regular_1500min
2025-2026|premierleague|fulham|jonahkusiasare,Jonah Kusi-Asare,2025-2026,Premier League,Fulham,FW,FW,18,se SWE,1502118,true,true,8,0,60,0.7,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,2,0,2,1,3.03,36.81,26.77,74.94,100,66.59,20.77,37.38,42.14,65.14,38.69,0,38.96,29.78,29.71,78.28,84.31,36.2,68.66,38.96,0,1502118,470000,baseline_percentile_v1_pending_model_fe,75,-1032118,-68.71,0,overvalued,고평가,11.03,15.08,50.12,18.28,10.67,baseline percentile compares role percentile 15.08 with salary percentile 50.12; final model result is pending.,true,38.96,36.81,79.54,37.38,0,u21,1_5m_3m,low,true,false,false,false
2025-2026|bundesliga|bayernmunich|jonasurbig,Jonas Urbig,2025-2026,Bundesliga,Bayern Munich,GK,GK,21,de GER,1320000,true,true,14,11,1111,12.3,rotation,shot_creating_actions_imputed;recoveries_imputed,0,9,0,0,0,1,90,0.91,15,25,2,0,3.03,91.94,96.08,75.52,38.3,68.98,56.39,67.12,73.14,35.63,69.47,45.36,65.81,94.84,70.98,63.93,37.1,67.68,44.3,69.33,45.36,1320000,1640000,baseline_percentile_v1_pending_model_fe,75,320000,24.24,66.54,fair,적정,56.41,49.21,42.41,46.6,46.07,baseline percentile compares role percentile 49.21 with salary percentile 42.41; final model result is pending.,true,65.81,91.94,62.06,67.12,66.54,u21,500k_1_5m,rotation,true,false,false,false
2025-2026|bundesliga|bayernmunich|jonathantah,Jonathan Tah,2025-2026,Bundesliga,Bayern Munich,DF,DF,29,de GER,12000000,true,true,28,23,2018,22.4,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,1,3,2,0,85,0.91,23,56,6,18,3.03,83.26,87.41,86.68,100,82.24,49.59,60.01,72.71,87.03,53.76,0,84.17,86.16,63.46,88.46,94.16,63.64,84.17,61.31,0,12000000,4150000,baseline_percentile_v1_pending_model_fe,75,-7850000,-65.42,5.94,overvalued,고평가,34.24,80.13,97.6,98.09,67.07,baseline percentile compares role percentile 80.13 with salary percentile 97.6; final model result is pending.,true,84.17,83.26,89.12,60.01,5.94,28_30,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|bayernmunich|joshuakimmich,Joshua Kimmich,2025-2026,Bundesliga,Bayern Munich,MF,MF,30,de GER,20000000,true,true,29,24,2280,25.3,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,8,10,2,0,88,0.91,25,64,21,26,3.03,86.88,83.36,97.86,100,97.15,69.45,76.68,83,92.16,75.69,0,84.42,84.42,77,98.15,96.47,78.08,90.64,77.96,0,20000000,3905507,baseline_percentile_v1_pending_model_fe,75,-16094493,-80.47,2.37,overvalued,고평가,33.84,80.2,99.63,99.36,82.7,baseline percentile compares role percentile 80.2 with salary percentile 99.63; final model result is pending.,true,84.42,86.88,98.25,76.68,2.37,28_30,6m_plus,starter,false,false,true,true
2025-2026|bundesliga|bayernmunich|josipstanisic,Josip Stanisic,2025-2026,Bundesliga,Bayern Munich,DF,DF,25,hr CRO,6600000,true,true,26,19,1857,20.6,rotation,shot_creating_actions_imputed;recoveries_imputed,2,0,3,5,2,0,86,0.91,23,55,11,21,3.03,87.08,93.65,88.96,100,85.28,56.59,66.03,74.41,83.97,66.38,0,84.29,91.68,69.15,90.43,92.79,67.91,84.29,68.23,0,6600000,4170000,baseline_percentile_v1_pending_model_fe,75,-2430000,-36.82,24.83,overvalued,고평가,40.75,80.53,90.93,94.47,61.47,baseline percentile compares role percentile 80.53 with salary percentile 90.93; final model result is pending.,true,84.29,87.08,90.98,66.03,24.83,25_27,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|bayernmunich|minjaekim,Min-jae Kim,2025-2026,Bundesliga,Bayern Munich,DF,DF,28,kr KOR,12000000,true,true,25,19,1602,17.8,rotation,shot_creating_actions_imputed;recoveries_imputed,1,0,1,2,1,0,82,0.91,21,36,3,19,3.03,73.17,79.19,81.36,100,75.15,45.61,57.27,71.21,81.77,48.59,0,77.38,77.38,57.59,83.85,91.8,61.21,81.11,58.15,0,12000000,2500000,baseline_percentile_v1_pending_model_fe,75,-9500000,-79.17,0,overvalued,고평가,15.47,62.8,97.6,98.09,52.67,baseline percentile compares role percentile 62.8 with salary percentile 97.6; final model result is pending.,true,77.38,73.17,84.78,57.27,0,28_30,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|bayernmunich|konradlaimer,Konrad Laimer,2025-2026,Bundesliga,Bayern Munich,DF,DF,28,at AUT,9000000,true,true,29,22,1994,22.2,rotation,shot_creating_actions_imputed;recoveries_imputed,3,0,9,12,3,0,80,0.91,20,66,9,25,3.03,81.91,98.53,79.52,100,72.69,54.77,65.61,74.62,86.56,64.91,0,82.25,93.54,66.44,82.25,93.95,67.5,85.35,67.65,0,9000000,3605083,baseline_percentile_v1_pending_model_fe,75,-5394917,-59.94,7.55,overvalued,고평가,32.44,75.47,94.67,96.6,66.4,baseline percentile compares role percentile 75.47 with salary percentile 94.67; final model result is pending.,true,82.25,81.91,83.27,65.61,7.55,28_30,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|bayernmunich|lennartkarl,Lennart Karl,2025-2026,Bundesliga,Bayern Munich,MF,MF,17,de GER,2000000,true,true,26,16,1281,14.2,rotation,shot_creating_actions_imputed;recoveries_imputed,5,0,5,10,5,0,67,0.91,14,36,11,15,3.03,76.02,91.6,77.1,100,69.47,43.73,56.09,67.08,80.47,56.2,0,80.15,86.93,57.5,80.15,91.21,58.56,80.23,58.87,0,2000000,2910000,baseline_percentile_v1_pending_model_fe,75,910000,45.5,80.99,undervalued,저평가,62.52,69.84,57.17,62.55,48.47,baseline percentile compares role percentile 69.84 with salary percentile 57.17; final model result is pending.,true,80.15,76.02,81.3,56.09,80.99,u21,1_5m_3m,rotation,true,false,false,false
2025-2026|bundesliga|bayernmunich|leongoretzka,Leon Goretzka,2025-2026,Bundesliga,Bayern Munich,MF,MF,30,de GER,13000000,true,true,31,25,1947,21.6,rotation,shot_creating_actions_imputed;recoveries_imputed,5,0,3,8,5,0,74,0.91,20,52,16,19,3.03,79.98,87.81,82.99,100,77.32,56.63,66.27,74.88,89.94,65.98,0,85.26,85.46,66.73,85.26,95.47,68.22,87.04,68.34,0,13000000,4205930,baseline_percentile_v1_pending_model_fe,75,-8794070,-67.65,6.02,overvalued,고평가,36.62,82.24,97.87,98.51,72.53,baseline percentile compares role percentile 82.24 with salary percentile 97.87; final model result is pending.,true,85.26,79.98,86.11,66.27,6.02,28_30,6m_plus,starter,false,false,true,true
2025-2026|bundesliga|bayernmunich|luisdiaz,Luis Diaz,2025-2026,Bundesliga,Bayern Munich,MF,MF,28,co COL,14000000,true,true,32,27,2447,27.2,regular,shot_creating_actions_imputed;recoveries_imputed,15,0,14,29,15,0,84,0.91,29,69,38,13,3.03,95.49,100,94.59,100,92.78,69.99,74.57,78.29,94.2,80.54,0,91.03,98.65,79.83,95.31,97.39,75.33,91.03,77.29,0,14000000,7510000,baseline_percentile_v1_pending_model_fe,75,-6490000,-46.36,23.4,fair,적정,48.37,93.25,98.52,98.94,86.4,baseline percentile compares role percentile 93.25 with salary percentile 98.52; final model result is pending.,true,91.03,95.49,95.58,74.57,23.4,28_30,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|bayernmunich|manuelneuer,Manuel Neuer,2025-2026,Bundesliga,Bayern Munich,GK,GK,39,de GER,21000000,true,true,22,22,1859,20.7,rotation,shot_creating_actions_imputed;recoveries_imputed,0,19,0,0,0,3,85,0.91,20,61,2,0,3.03,73.93,96.08,57.72,39.5,43.17,58.27,68.37,75.91,39.66,69.47,55.63,60.7,89.44,65.77,48.07,39.57,69.74,46.79,70.59,55.63,21000000,1410000,baseline_percentile_v1_pending_model_fe,75,-19590000,-93.29,0,overvalued,고평가,0,42.41,100,99.79,54.45,baseline percentile compares role percentile 42.41 with salary percentile 100; final model result is pending.,true,60.7,73.93,47.16,68.37,0,31plus,6m_plus,starter,false,false,true,true
2025-2026|bundesliga|bayernmunich|michaelolise,Michael Olise,2025-2026,Bundesliga,Bayern Munich,MF,MF,23,fr FRA,13510000,true,true,32,23,2316,25.7,regular,shot_creating_actions_imputed;recoveries_imputed,15,0,19,34,15,0,86,0.91,25,69,58,11,3.03,97.04,100,96.45,100,95.26,66.2,71.72,73.19,92.02,84.6,0,89.34,99.11,78.1,96.92,96.41,71.28,89.34,75.95,0,13510000,6480000,baseline_percentile_v1_pending_model_fe,75,-7030000,-52.04,19.41,fair,적정,46.29,91.03,98.06,98.72,83.16,baseline percentile compares role percentile 91.03 with salary percentile 98.06; final model result is pending.,true,89.34,97.04,97.1,71.72,19.41,22_24,6m_plus,starter,true,false,false,true
2025-2026|bundesliga|bayernmunich|nicolasjackson,Nicolas Jackson,2025-2026,Bundesliga,Bayern Munich,FW,FW,24,sn SEN,7550000,true,true,23,12,1007,11.2,rotation,shot_creating_actions_imputed;recoveries_imputed,8,0,1,9,8,0,71,0.91,11,26,10,4,3.03,76.72,77.36,85.17,100,80.23,46.47,57.75,67.32,81.86,58.25,0,77.17,77.17,59.31,87.15,91.84,59.8,81.27,60.29,0,7550000,2710000,baseline_percentile_v1_pending_model_fe,75,-4840000,-64.11,2.87,overvalued,고평가,27.02,67.29,90.49,95.96,52.2,baseline percentile compares role percentile 67.29 with salary percentile 90.49; final model result is pending.,true,77.17,76.72,87.89,57.75,2.87,22_24,6m_plus,rotation,false,true,false,false
2025-2026|bundesliga|bayernmunich|raphaelguerreiro,Raphael Guerreiro,2025-2026,Bundesliga,Bayern Munich,MF,MF,31,pt POR,8000000,true,true,18,8,784,8.7,limited,shot_creating_actions_imputed;recoveries_imputed,5,0,2,7,5,0,69,0.91,7,24,2,7,3.03,75.66,85.03,78.57,100,71.43,21.29,37.54,53.73,72.81,34.33,0,72.15,82.22,43.57,81.43,87.76,41.58,72.15,40.62,0,8000000,1820000,baseline_percentile_v1_pending_model_fe,75,-6180000,-77.25,0,overvalued,고평가,7.46,53.01,93.71,96.17,31.64,baseline percentile compares role percentile 53.01 with salary percentile 93.71; final model result is pending.,true,72.15,75.66,82.5,37.54,0,31plus,6m_plus,rotation,false,false,true,false
2025-2026|bundesliga|bayernmunich|sachaboey,Sacha Boey,2025-2026,Bundesliga,Bayern Munich,DF,DF,24,fr FRA,1420000,true,true,9,5,463,5.1,limited,shot_creating_actions_imputed;recoveries_imputed,0,0,0,0,0,0,78,0.91,3,11,8,4,3.03,54.17,52,77.4,100,69.87,20.75,37.02,44.28,67.12,48.57,0,52.65,52.65,35.7,80.41,85.2,37.03,69.46,42.3,0,1420000,570000,baseline_percentile_v1_pending_model_fe,75,-850000,-59.86,2.91,overvalued,고평가,20.32,14.67,41.07,47.66,17.2,baseline percentile compares role percentile 14.67 with salary percentile 41.07; final model result is pending.,true,52.65,54.17,81.54,37.02,2.91,22_24,500k_1_5m,rotation,false,true,false,false
2025-2026|bundesliga|bayernmunich|sergegnabry,Serge Gnabry,2025-2026,Bundesliga,Bayern Munich,MF,MF,30,de GER,13000000,true,true,21,16,1219,13.5,rotation,shot_creating_actions_imputed;recoveries_imputed,8,0,6,14,8,0,68,0.91,14,34,6,10,3.03,79.75,96.6,77.94,100,70.58,35.38,48.48,62.92,79.92,44.12,0,78.08,91.54,53.53,80.88,90.96,52.36,78.08,50.78,0,13000000,2500000,baseline_percentile_v1_pending_model_fe,75,-10500000,-80.77,0,overvalued,고평가,16.78,65.03,97.87,98.51,46.25,baseline percentile compares role percentile 65.03 with salary percentile 97.87; final model result is pending.,true,78.08,79.75,81.98,48.48,0,28_30,6m_plus,rotation,false,false,true,false
2025-2026|bundesliga|bayernmunich|svenulreich,Sven Ulreich,2025-2026,Bundesliga,Bayern Munich,GK,GK,36,de GER,1890000,true,true,1,1,90,1,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,1,90,0.91,1,0,1,0,3.03,82.09,96.08,63.22,22.56,56.67,39.4,55.44,53.85,18.87,63.72,12.46,51.14,91.88,57.55,50.76,20.9,51.52,29.12,57.53,12.46,1890000,600847,baseline_percentile_v1_pending_model_fe,75,-1289153,-68.21,0,overvalued,고평가,6.35,18.32,58.12,62.34,11.52,baseline percentile compares role percentile 18.32 with salary percentile 58.12; final model result is pending.,true,51.14,82.09,48.73,55.44,0,31plus,1_5m_3m,low,false,false,true,false
2025-2026|bundesliga|bayernmunich|tombischof,Tom Bischof,2025-2026,Bundesliga,Bayern Munich,"DF,MF",DF,20,de GER,2830000,true,true,26,14,1302,14.5,rotation,shot_creating_actions_imputed;recoveries_imputed,3,0,3,6,3,0,83,0.91,13,40,9,18,3.03,84.41,96.97,83,100,77.33,43.21,56.18,65.01,76.97,60.58,0,78.68,93.2,60.22,85.27,89.64,57.56,78.68,59.71,0,2830000,2710000,baseline_percentile_v1_pending_model_fe,75,-120000,-4.24,46.5,fair,적정,47.08,65.87,68,76.38,42.13,baseline percentile compares role percentile 65.87 with salary percentile 68; final model result is pending.,true,78.68,84.41,86.12,56.18,46.5,u21,1_5m_3m,rotation,true,false,false,false
2025-2026|bundesliga|bayernmunich|wisdommike,Wisdom Mike,2025-2026,Bundesliga,Bayern Munich,FW,FW,16,de GER,280000,true,true,4,0,30,0.3,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,0,4,0,0,3.03,36.81,26.77,74.94,100,66.59,10.73,29.14,40.89,63.86,29.73,0,32.25,29.78,23.54,78.28,83.74,30.75,66.02,32.25,0,280000,220000,baseline_percentile_v1_pending_model_fe,75,-60000,-21.43,37.02,fair,적정,42.08,5.34,8.82,5.74,5.57,baseline percentile compares role percentile 5.34 with salary percentile 8.82; final model result is pending.,true,32.25,36.81,79.54,29.14,37.02,u21,under_500k,low,true,false,false,false
2025-2026|bundesliga|dortmund|aaronanselmino,Aaron Anselmino,2025-2026,Bundesliga,Dortmund,DF,DF,20,ar ARG,1090000,true,true,9,4,384,4.3,limited,shot_creating_actions_imputed;recoveries_imputed,1,0,0,1,1,0,86,0.91,3,5,3,8,3.03,76.91,71.06,88.96,100,85.28,19.01,36.26,44.71,66.33,40.42,0,68.91,72.81,42.73,90.43,84.85,36.61,68.91,39.62,0,1090000,1502118,baseline_percentile_v1_pending_model_fe,75,412118,37.81,74.8,fair,적정,55.62,43.47,34.4,36.38,15.47,baseline percentile compares role percentile 43.47 with salary percentile 34.4; final model result is pending.,true,68.91,76.91,90.98,36.26,74.8,u21,500k_1_5m,rotation,true,false,false,false
2025-2026|bundesliga|dortmund|almugerakabar,Almugera Kabar,2025-2026,Bundesliga,Dortmund,DF,DF,19,de GER,750000,true,true,1,0,16,0.2,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,0,0,0,1,3.03,49.27,52,71.52,100,62.03,6.44,25.56,33.75,61.36,27.46,0,51.18,51.18,25.25,75.32,82.61,25.42,64,28.18,0,750000,280000,baseline_percentile_v1_pending_model_fe,75,-470000,-62.67,8.01,overvalued,고평가,28.84,4.8,21.2,27.66,2.4,baseline percentile compares role percentile 4.8 with salary percentile 21.2; final model result is pending.,true,51.18,49.27,76.74,25.56,8.01,u21,500k_1_5m,low,true,false,false,false
2025-2026|bundesliga|dortmund|carneychukwuemeka,Carney Chukwuemeka,2025-2026,Bundesliga,Dortmund,"MF,FW",MF,21,at AUT,6000000,true,true,28,8,919,10.2,limited,shot_creating_actions_imputed;recoveries_imputed,2,0,0,2,2,0,73,0.91,7,14,15,15,3.03,65.13,57.56,82.13,100,76.17,38.83,53.17,58.65,73.83,62,0,59.83,59.83,50.9,84.51,88.22,52.77,76.52,57.19,0,6000000,1110000,baseline_percentile_v1_pending_model_fe,75,-4890000,-81.5,0,overvalued,고평가,0,35.06,89.82,93.83,35.71,baseline percentile compares role percentile 35.06 with salary percentile 89.82; final model result is pending.,true,59.83,65.13,85.41,53.17,0,u21,6m_plus,rotation,true,false,false,false
2025-2026|bundesliga|hoffenheim|colecampbell,Cole Campbell,2025-2026,Bundesliga,Hoffenheim,FW,FW,19,us USA,470000,true,true,6,0,96,1.1,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,0,0.91,3,-3,1,0,3.03,36.81,26.77,74.94,100,66.59,17.88,34.1,34.89,65.72,33.05,0,33.98,29.78,27.75,78.28,84.57,31.21,68.1,33.98,0,470000,280000,baseline_percentile_v1_pending_model_fe,75,-190000,-40.43,23.9,fair,적정,37.25,7.89,16.94,15.11,12.99,baseline percentile compares role percentile 7.89 with salary percentile 16.94; final model result is pending.,true,33.98,36.81,79.54,34.1,23.9,u21,under_500k,low,true,false,false,false
2025-2026|bundesliga|dortmund|danielsvensson,Daniel Svensson,2025-2026,Bundesliga,Dortmund,MF,MF,23,se SWE,3020000,true,true,33,27,2454,27.3,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,2,4,2,0,86,0.91,28,26,22,26,3.03,81.12,71.33,96.45,100,95.26,73.59,79.53,84.94,94.27,77.26,0,80.78,74.27,77.41,96.92,97.42,80.78,92.3,80.2,0,3020000,3020000,baseline_percentile_v1_pending_model_fe,75,0,0,50,fair,적정,53.67,71.79,71.79,77.23,86.68,baseline percentile compares role percentile 71.79 with salary percentile 71.79; final model result is pending.,true,80.78,81.12,97.1,79.53,50,22_24,3m_6m,starter,true,false,false,true
2025-2026|bundesliga|dortmund|emrecan,Emre Can,2025-2026,Bundesliga,Dortmund,DF,DF,31,de GER,6420000,true,true,9,7,621,6.9,limited,shot_creating_actions_imputed;recoveries_imputed,3,0,0,3,0,0,80,0.91,8,8,10,8,3.03,78.97,85.57,79.52,100,72.69,29.59,44.19,48.95,69.41,54.72,0,72.28,83.59,49.79,82.25,86.23,43.41,72.28,48.54,0,6420000,1820000,baseline_percentile_v1_pending_model_fe,75,-4600000,-71.65,0,overvalued,고평가,7.98,51.07,90.4,94.04,23.07,baseline percentile compares role percentile 51.07 with salary percentile 90.4; final model result is pending.,true,72.28,78.97,83.27,44.19,0,31plus,6m_plus,rotation,false,false,true,false
2025-2026|bundesliga|dortmund|fabiosilva,Fabio Silva,2025-2026,Bundesliga,Dortmund,"FW,MF",FW,23,pt POR,4150000,true,true,28,7,817,9.1,limited,shot_creating_actions_imputed;recoveries_imputed,2,0,6,8,2,0,68,0.91,10,14,10,2,3.03,60.96,64.92,81.9,100,75.87,39.76,51.62,60.31,77.05,54.13,0,63.73,63.73,49.55,84.31,89.67,53.16,77.58,54.55,0,4150000,1300000,baseline_percentile_v1_pending_model_fe,75,-2850000,-68.67,0,overvalued,고평가,16.14,45.71,78.89,85.53,43.16,baseline percentile compares role percentile 45.71 with salary percentile 78.89; final model result is pending.,true,63.73,60.96,85.22,51.62,0,22_24,3m_6m,rotation,true,false,false,false
2025-2026|bundesliga|dortmund|felixnmecha,Felix Nmecha,2025-2026,Bundesliga,Dortmund,MF,MF,24,de GER,8020000,true,true,29,25,2176,24.2,regular,shot_creating_actions_imputed;recoveries_imputed,2,0,3,5,2,0,83,0.91,28,23,22,23,3.03,79.86,74.84,93.59,100,91.45,71.95,77.89,83.35,91.61,75.9,0,79.16,76.35,75.91,94.44,96.22,79.16,90.7,78.66,0,8020000,2710000,baseline_percentile_v1_pending_model_fe,75,-5310000,-66.21,0,overvalued,고평가,26.47,67.35,93.8,96.38,79.19,baseline percentile compares role percentile 67.35 with salary percentile 93.8; final model result is pending.,true,79.16,79.86,94.76,77.89,0,22_24,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|dortmund|filippomane,Filippo Mane,2025-2026,Bundesliga,Dortmund,DF,DF,20,it ITA,380000,true,true,4,2,131,1.5,low_sample,shot_creating_actions_imputed;recoveries_imputed;low_minutes,0,0,0,0,0,0,65,0.91,2,2,2,0,3.03,50.34,52,72.8,100,63.73,10.21,28.05,36.83,63.59,32.02,0,51.5,51.5,27.82,76.43,83.62,28.43,65.63,31.44,0,380000,370000,baseline_percentile_v1_pending_model_fe,75,-10000,-2.63,47.9,fair,적정,44.57,8.13,9.33,9.57,7.73,baseline percentile compares role percentile 8.13 with salary percentile 9.33; final model result is pending.,true,51.5,50.34,77.79,28.05,47.9,u21,under_500k,low,true,false,false,false
2025-2026|bundesliga|dortmund|gregorkobel,Gregor Kobel,2025-2026,Bundesliga,Dortmund,GK,GK,27,ch SUI,9060000,true,true,34,34,3060,34,regular,shot_creating_actions_imputed;recoveries_imputed,0,22,0,0,0,7,90,0.91,34,36,5,0,3.03,97.91,96.08,92.28,69.69,89.45,71.52,77.91,81.36,70.73,81,86.15,80.87,96.63,82.03,85.64,70.16,78.18,72.21,79.7,86.15,9060000,3004236,baseline_percentile_v1_pending_model_fe,75,-6055764,-66.84,1.6,overvalued,고평가,30.6,74.87,97.91,96.81,86.39,baseline percentile compares role percentile 74.87 with salary percentile 97.91; final model result is pending.,true,80.87,97.91,84.51,77.91,1.6,25_27,6m_plus,core,false,true,false,true
2025-2026|bundesliga|dortmund|jobebellingham,Jobe Bellingham,2025-2026,Bundesliga,Dortmund,MF,MF,19,eng ENG,4720000,true,true,32,20,1786,19.8,rotation,shot_creating_actions_imputed;recoveries_imputed,0,0,1,1,0,0,80,0.91,20,24,20,23,3.03,56.03,39.86,89.81,100,86.42,61.85,71.02,76.43,86.67,73.56,0,73.13,44.71,61.65,91.17,94,71.62,86.76,73.13,0,4720000,1880000,baseline_percentile_v1_pending_model_fe,75,-2840000,-60.17,0,overvalued,고평가,20.79,55.23,86.12,90,66.79,baseline percentile compares role percentile 55.23 with salary percentile 86.12; final model result is pending.,true,73.13,56.03,91.68,71.02,0,u21,3m_6m,starter,true,false,false,true
2025-2026|bundesliga|dortmund|julianbrandt,Julian Brandt,2025-2026,Bundesliga,Dortmund,"MF,FW",MF,29,de GER,7000000,true,true,29,17,1606,17.8,rotation,shot_creating_actions_imputed;recoveries_imputed,7,0,4,11,7,0,83,0.91,18,24,5,8,3.03,91.76,93.71,93.59,100,91.45,36.57,48.4,63.8,83.63,40.5,0,79.73,93.12,58.25,94.44,92.63,52.96,79.73,49.88,0,7000000,2780000,baseline_percentile_v1_pending_model_fe,75,-4220000,-60.29,4.52,overvalued,고평가,27.38,68.27,91.86,94.68,59.67,baseline percentile compares role percentile 68.27 with salary percentile 91.86; final model result is pending.,true,79.73,91.76,94.76,48.4,4.52,28_30,6m_plus,starter,false,true,false,true
2025-2026|bundesliga|dortmund|julianryerson,Julian Ryerson,2025-2026,Bundesliga,Dortmund,MF,MF,27,no NOR,5000000,true,true,31,26,2266,25.2,regular,shot_creating_actions_imputed;recoveries_imputed,0,0,15,15,0,0,84,0.91,21,27,21,21,3.03,72.28,66.81,94.59,100,92.78,62.45,71.02,76.78,92.93,73.21,0,73.12,68.45,67.6,95.31,96.82,71.9,89.57,73.12,0,5000000,1880000,baseline_percentile_v1_pending_model_fe,75,-3120000,-62.4,0,overvalued,고평가,21.22,55.13,87.14,90.85,82.33,baseline percentile compares role percentile 55.13 with salary percentile 87.14; final model result is pending.,true,73.12,72.28,95.58,71.02,0,25_27,3m_6m,starter,false,true,false,true
2025-2026|bundesliga|dortmund|karimadeyemi,Karim Adeyemi,2025-2026,Bundesliga,Dortmund,"MF,FW",MF,23,de GER,5000000,true,true,28,15,1195,13.3,rotation,shot_creating_actions_imputed;recoveries_imputed,7,0,4,11,7,0,69,0.91,14,13,25,4,3.03,79.25,93.71,78.57,100,71.43,40.42,51.21,55.03,79.28,64.16,0,78.48,89.37,56.17,81.43,90.68,50.77,78.48,56.05,0,5000000,2600000,baseline_percentile_v1_pending_model_fe,75,-2400000,-48,12.11,overvalued,고평가,28.19,65.77,87.14,90.85,45.61,baseline percentile compares role percentile 65.77 with salary percentile 87.14; final model result is pending.,true,78.48,79.25,82.5,51.21,12.11,22_24,3m_6m,rotation,true,false,false,false
